,type,id,status,description,amount,account,balance,direction,class,institution,connection,enrich,transactionDate,postDate,subClass.title,subClass.code,links.self,links.account,links.institution,links.connection,subClass
409,transaction,2895682b-dc62-4f32-82fd-e74cde12a7a2,posted,BP 0408 AUS Card xx7381 Value Date: 07/11/2019,-77.34,284eeb87-2bf3-4709-ba09-4e9527d15322,,debit,payment,AU00000,3f8b9a28-c196-44aa-afc8-79b2663a274d,,,2021-11-07T00:00:00Z,Fuel Retailing,400,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/transactions/2895682b-dc62-4f32-82fd-e74cde12a7a2,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/accounts/284eeb87-2bf3-4709-ba09-4e9527d15322,https://au-api.basiq.io/institutions/AU00000,,
410,transaction,c5034edd-35fa-4b12-97f4-9019e3e0ed73,posted,BP 0408 AUS Card xx7381 Value Date: 05/11/2019,-64.33,284eeb87-2bf3-4709-ba09-4e9527d15322,,debit,payment,AU00000,3f8b9a28-c196-44aa-afc8-79b2663a274d,,,2021-11-05T00:00:00Z,Fuel Retailing,400,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/transactions/c5034edd-35fa-4b12-97f4-9019e3e0ed73,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/accounts/284eeb87-2bf3-4709-ba09-4e9527d15322,https://au-api.basiq.io/institutions/AU00000,,
411,transaction,4a38d9c5-5cb6-4c34-9de3-ffb487f8fd69,posted,WOOLWORTHS 1364 AUS Card xx7381 Value Date: 02/11/2019,-39.72,284eeb87-2bf3-4709-ba09-4e9527d15322,,debit,payment,AU00000,3f8b9a28-c196-44aa-afc8-79b2663a274d,,,2021-11-04T00:00:00Z,Supermarket and Grocery Stores,411,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/transactions/4a38d9c5-5cb6-4c34-9de3-ffb487f8fd69,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/accounts/284eeb87-2bf3-4709-ba09-4e9527d15322,https://au-api.basiq.io/institutions/AU00000,,
412,transaction,102eda68-a526-4ea0-bc12-ffcd5cf6d368,posted,IMPRESSO CAFE MELBOURNE AUS Card xx7381 Value Date: 02/11/2019,-6.86,284eeb87-2bf3-4709-ba09-4e9527d15322,,debit,payment,AU00000,3f8b9a28-c196-44aa-afc8-79b2663a274d,,,2021-11-04T00:00:00Z,"Cafes, Restaurants and Takeaway Food Services",451,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/transactions/102eda68-a526-4ea0-bc12-ffcd5cf6d368,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/accounts/284eeb87-2bf3-4709-ba09-4e9527d15322,https://au-api.basiq.io/institutions/AU00000,,
413,transaction,a53bb94b-d0ed-439b-9b17-db413d53ceea,posted,"PAYMENT RECEIVED, THANK YOU",552.25,284eeb87-2bf3-4709-ba09-4e9527d15322,,credit,transfer,AU00000,3f8b9a28-c196-44aa-afc8-79b2663a274d,,,2021-11-04T00:00:00Z,,,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/transactions/a53bb94b-d0ed-439b-9b17-db413d53ceea,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/accounts/284eeb87-2bf3-4709-ba09-4e9527d15322,https://au-api.basiq.io/institutions/AU00000,,
414,transaction,0212a1e5-40d1-43c7-8ec4-ad1e3cbda857,posted,WOOLWORTHS 1364 AUS Card xx7381 Value Date: 03/11/2019,-30.52,284eeb87-2bf3-4709-ba09-4e9527d15322,,debit,payment,AU00000,3f8b9a28-c196-44aa-afc8-79b2663a274d,,,2021-11-03T00:00:00Z,Supermarket and Grocery Stores,411,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/transactions/0212a1e5-40d1-43c7-8ec4-ad1e3cbda857,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/accounts/284eeb87-2bf3-4709-ba09-4e9527d15322,https://au-api.basiq.io/institutions/AU00000,,
415,transaction,a39feeda-3ad6-45ad-b22e-5909806bf15e,posted,"PAYMENT RECEIVED, THANK YOU",500.09,284eeb87-2bf3-4709-ba09-4e9527d15322,,credit,transfer,AU00000,3f8b9a28-c196-44aa-afc8-79b2663a274d,,,2021-11-01T00:00:00Z,,,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/transactions/a39feeda-3ad6-45ad-b22e-5909806bf15e,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/accounts/284eeb87-2bf3-4709-ba09-4e9527d15322,https://au-api.basiq.io/institutions/AU00000,,
416,transaction,b0aa788f-4654-4936-8abe-1b1f99299f07,posted,"PAYMENT RECEIVED, THANK YOU",979.89,284eeb87-2bf3-4709-ba09-4e9527d15322,,credit,transfer,AU00000,3f8b9a28-c196-44aa-afc8-79b2663a274d,,,2021-10-29T00:00:00Z,,,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/transactions/b0aa788f-4654-4936-8abe-1b1f99299f07,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/accounts/284eeb87-2bf3-4709-ba09-4e9527d15322,https://au-api.basiq.io/institutions/AU00000,,
417,transaction,df77e25c-47c3-4217-9946-524ebdc5bd29,posted,WOOLWORTHS 1364 AUS Card xx7381 Value Date: 25/10/2019,-202.36,284eeb87-2bf3-4709-ba09-4e9527d15322,,debit,payment,AU00000,3f8b9a28-c196-44aa-afc8-79b2663a274d,,,2021-10-25T00:00:00Z,Supermarket and Grocery Stores,411,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/transactions/df77e25c-47c3-4217-9946-524ebdc5bd29,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/accounts/284eeb87-2bf3-4709-ba09-4e9527d15322,https://au-api.basiq.io/institutions/AU00000,,
418,transaction,41a4eede-5968-4216-91e3-c7c56e98bd2a,posted,IMPRESSO CAFE MELBOURNE AUS Card xx7381 Value Date: 20/10/2019,-23.87,284eeb87-2bf3-4709-ba09-4e9527d15322,,debit,payment,AU00000,3f8b9a28-c196-44aa-afc8-79b2663a274d,,,2021-10-22T00:00:00Z,"Cafes, Restaurants and Takeaway Food Services",451,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/transactions/41a4eede-5968-4216-91e3-c7c56e98bd2a,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/accounts/284eeb87-2bf3-4709-ba09-4e9527d15322,https://au-api.basiq.io/institutions/AU00000,,
419,transaction,93a393e8-1a76-4760-9a54-d26b31d45e97,posted,IMPRESSO CAFE MELBOURNE AUS Card xx7381 Value Date: 20/10/2019,-23.18,284eeb87-2bf3-4709-ba09-4e9527d15322,,debit,payment,AU00000,3f8b9a28-c196-44aa-afc8-79b2663a274d,,,2021-10-22T00:00:00Z,"Cafes, Restaurants and Takeaway Food Services",451,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/transactions/93a393e8-1a76-4760-9a54-d26b31d45e97,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/accounts/284eeb87-2bf3-4709-ba09-4e9527d15322,https://au-api.basiq.io/institutions/AU00000,,
420,transaction,5c8e2aee-c1a9-4311-ad52-65b2c120aace,posted,IMPRESSO CAFE MELBOURNE AUS Card xx7381 Value Date: 15/10/2019,-18.79,284eeb87-2bf3-4709-ba09-4e9527d15322,,debit,payment,AU00000,3f8b9a28-c196-44aa-afc8-79b2663a274d,,,2021-10-17T00:00:00Z,"Cafes, Restaurants and Takeaway Food Services",451,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/transactions/5c8e2aee-c1a9-4311-ad52-65b2c120aace,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/accounts/284eeb87-2bf3-4709-ba09-4e9527d15322,https://au-api.basiq.io/institutions/AU00000,,
421,transaction,c6ca6fea-d434-43c8-b203-61a0cce3547f,posted,LIQUOR EMPORIUM ALEXANDRIA NS AUS Card xx7381 Value Date: 15/10/2019,-46.25,284eeb87-2bf3-4709-ba09-4e9527d15322,,debit,payment,AU00000,3f8b9a28-c196-44aa-afc8-79b2663a274d,,,2021-10-17T00:00:00Z,Specialised Food Retailing,412,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/transactions/c6ca6fea-d434-43c8-b203-61a0cce3547f,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/accounts/284eeb87-2bf3-4709-ba09-4e9527d15322,https://au-api.basiq.io/institutions/AU00000,,
422,transaction,2e4c270c-f22f-4070-9aab-f788eeb30a73,posted,"PAYMENT RECEIVED, THANK YOU",736.60,284eeb87-2bf3-4709-ba09-4e9527d15322,,credit,transfer,AU00000,3f8b9a28-c196-44aa-afc8-79b2663a274d,,,2021-10-15T00:00:00Z,,,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/transactions/2e4c270c-f22f-4070-9aab-f788eeb30a73,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/accounts/284eeb87-2bf3-4709-ba09-4e9527d15322,https://au-api.basiq.io/institutions/AU00000,,
423,transaction,86da4449-aef9-4b6c-9532-200becd3ee60,posted,INTEREST ON CASH ADV,-5.16,284eeb87-2bf3-4709-ba09-4e9527d15322,,debit,payment,AU00000,3f8b9a28-c196-44aa-afc8-79b2663a274d,,,2021-10-13T00:00:00Z,Auxiliary Finance and Investment Services,641,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/transactions/86da4449-aef9-4b6c-9532-200becd3ee60,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/accounts/284eeb87-2bf3-4709-ba09-4e9527d15322,https://au-api.basiq.io/institutions/AU00000,,
424,transaction,64cd45bd-eb2a-47fb-90c4-b29fe11d21b3,posted,INTEREST CHARGES,-29.80,284eeb87-2bf3-4709-ba09-4e9527d15322,,debit,payment,AU00000,3f8b9a28-c196-44aa-afc8-79b2663a274d,,,2021-10-13T00:00:00Z,Unknown,0,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/transactions/64cd45bd-eb2a-47fb-90c4-b29fe11d21b3,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/accounts/284eeb87-2bf3-4709-ba09-4e9527d15322,https://au-api.basiq.io/institutions/AU00000,,
425,transaction,464f950a-4d10-433d-b66e-ba19b393d51b,posted,WOOLWORTHS 1364 AUS Card xx7381 Value Date: 10/10/2019,-97.50,284eeb87-2bf3-4709-ba09-4e9527d15322,,debit,payment,AU00000,3f8b9a28-c196-44aa-afc8-79b2663a274d,,,2021-10-12T00:00:00Z,Supermarket and Grocery Stores,411,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/transactions/464f950a-4d10-433d-b66e-ba19b393d51b,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/accounts/284eeb87-2bf3-4709-ba09-4e9527d15322,https://au-api.basiq.io/institutions/AU00000,,
426,transaction,c179e3a8-769d-401f-8e92-e9a740a15dee,posted,WOOLWORTHS 1364 AUS Card xx7381 Value Date: 06/10/2019,-52.89,284eeb87-2bf3-4709-ba09-4e9527d15322,,debit,payment,AU00000,3f8b9a28-c196-44aa-afc8-79b2663a274d,,,2021-10-06T00:00:00Z,Supermarket and Grocery Stores,411,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/transactions/c179e3a8-769d-401f-8e92-e9a740a15dee,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/accounts/284eeb87-2bf3-4709-ba09-4e9527d15322,https://au-api.basiq.io/institutions/AU00000,,
427,transaction,3597879c-8b4c-4b0e-92bc-3f94be96696a,posted,WOOLWORTHS 1364 AUS Card xx7381 Value Date: 05/10/2019,-51.46,284eeb87-2bf3-4709-ba09-4e9527d15322,,debit,payment,AU00000,3f8b9a28-c196-44aa-afc8-79b2663a274d,,,2021-10-06T00:00:00Z,Supermarket and Grocery Stores,411,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/transactions/3597879c-8b4c-4b0e-92bc-3f94be96696a,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/accounts/284eeb87-2bf3-4709-ba09-4e9527d15322,https://au-api.basiq.io/institutions/AU00000,,
428,transaction,0327bceb-ea8c-4fb2-ae58-7adca5fcfba0,posted,WOOLWORTHS 1364 AUS Card xx7381 Value Date: 02/10/2019,-33.51,284eeb87-2bf3-4709-ba09-4e9527d15322,,debit,payment,AU00000,3f8b9a28-c196-44aa-afc8-79b2663a274d,,,2021-10-04T00:00:00Z,Supermarket and Grocery Stores,411,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/transactions/0327bceb-ea8c-4fb2-ae58-7adca5fcfba0,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/accounts/284eeb87-2bf3-4709-ba09-4e9527d15322,https://au-api.basiq.io/institutions/AU00000,,
429,transaction,5748a3f0-749f-4b31-ab02-15d6962b27e8,posted,IMPRESSO CAFE MELBOURNE AUS Card xx7381 Value Date: 03/10/2019,-5.19,284eeb87-2bf3-4709-ba09-4e9527d15322,,debit,payment,AU00000,3f8b9a28-c196-44aa-afc8-79b2663a274d,,,2021-10-03T00:00:00Z,"Cafes, Restaurants and Takeaway Food Services",451,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/transactions/5748a3f0-749f-4b31-ab02-15d6962b27e8,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/accounts/284eeb87-2bf3-4709-ba09-4e9527d15322,https://au-api.basiq.io/institutions/AU00000,,
430,transaction,d32b73c9-f12a-4ff2-9af0-44c682535312,posted,BP 0408 AUS Card xx7381 Value Date: 01/10/2019,-42.74,284eeb87-2bf3-4709-ba09-4e9527d15322,,debit,payment,AU00000,3f8b9a28-c196-44aa-afc8-79b2663a274d,,,2021-10-02T00:00:00Z,Fuel Retailing,400,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/transactions/d32b73c9-f12a-4ff2-9af0-44c682535312,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/accounts/284eeb87-2bf3-4709-ba09-4e9527d15322,https://au-api.basiq.io/institutions/AU00000,,
431,transaction,e21d3097-060a-4240-b504-5df0730e3dbd,posted,WOOLWORTHS 1364 AUS Card xx7381 Value Date: 02/10/2019,-22.69,284eeb87-2bf3-4709-ba09-4e9527d15322,,debit,payment,AU00000,3f8b9a28-c196-44aa-afc8-79b2663a274d,,,2021-10-02T00:00:00Z,Supermarket and Grocery Stores,411,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/transactions/e21d3097-060a-4240-b504-5df0730e3dbd,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/accounts/284eeb87-2bf3-4709-ba09-4e9527d15322,https://au-api.basiq.io/institutions/AU00000,,
432,transaction,84367fe8-e25d-4f42-88c2-907c34c9f570,posted,WOOLWORTHS 1364 AUS Card xx7381 Value Date: 26/09/2019,-222.33,284eeb87-2bf3-4709-ba09-4e9527d15322,,debit,payment,AU00000,3f8b9a28-c196-44aa-afc8-79b2663a274d,,,2021-09-28T00:00:00Z,Supermarket and Grocery Stores,411,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/transactions/84367fe8-e25d-4f42-88c2-907c34c9f570,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/accounts/284eeb87-2bf3-4709-ba09-4e9527d15322,https://au-api.basiq.io/institutions/AU00000,,
433,transaction,aaaa24e1-0fd8-4479-a6d4-bd0c7b7cf3bc,posted,WOOLWORTHS 1364 AUS Card xx7381 Value Date: 23/09/2019,-183.35,284eeb87-2bf3-4709-ba09-4e9527d15322,,debit,payment,AU00000,3f8b9a28-c196-44aa-afc8-79b2663a274d,,,2021-09-23T00:00:00Z,Supermarket and Grocery Stores,411,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/transactions/aaaa24e1-0fd8-4479-a6d4-bd0c7b7cf3bc,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/accounts/284eeb87-2bf3-4709-ba09-4e9527d15322,https://au-api.basiq.io/institutions/AU00000,,
434,transaction,5f0ff144-7df1-43a1-b8ae-604a50fecbd5,posted,PANCAKES ON THE ROCKS MERMAID BEACH AUS Card xx7381 Value Date: 22/09/2019,-39.63,284eeb87-2bf3-4709-ba09-4e9527d15322,,debit,payment,AU00000,3f8b9a28-c196-44aa-afc8-79b2663a274d,,,2021-09-22T00:00:00Z,"Cafes, Restaurants and Takeaway Food Services",451,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/transactions/5f0ff144-7df1-43a1-b8ae-604a50fecbd5,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/accounts/284eeb87-2bf3-4709-ba09-4e9527d15322,https://au-api.basiq.io/institutions/AU00000,,
435,transaction,13517f7c-ffbf-472d-b2f9-ecaf0643c19f,posted,"PAYMENT RECEIVED, THANK YOU",828.83,284eeb87-2bf3-4709-ba09-4e9527d15322,,credit,transfer,AU00000,3f8b9a28-c196-44aa-afc8-79b2663a274d,,,2021-09-20T00:00:00Z,,,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/transactions/13517f7c-ffbf-472d-b2f9-ecaf0643c19f,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/accounts/284eeb87-2bf3-4709-ba09-4e9527d15322,https://au-api.basiq.io/institutions/AU00000,,
436,transaction,73fa4930-97a1-4616-a1c2-4df2ca0d4a1a,posted,IMPRESSO CAFE MELBOURNE AUS Card xx7381 Value Date: 19/09/2019,-21.67,284eeb87-2bf3-4709-ba09-4e9527d15322,,debit,payment,AU00000,3f8b9a28-c196-44aa-afc8-79b2663a274d,,,2021-09-20T00:00:00Z,"Cafes, Restaurants and Takeaway Food Services",451,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/transactions/73fa4930-97a1-4616-a1c2-4df2ca0d4a1a,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/accounts/284eeb87-2bf3-4709-ba09-4e9527d15322,https://au-api.basiq.io/institutions/AU00000,,
437,transaction,87108005-bbf2-49b8-85f8-f2261d138ba0,posted,IMPRESSO CAFE MELBOURNE AUS Card xx7381 Value Date: 18/09/2019,-20.67,284eeb87-2bf3-4709-ba09-4e9527d15322,,debit,payment,AU00000,3f8b9a28-c196-44aa-afc8-79b2663a274d,,,2021-09-19T00:00:00Z,"Cafes, Restaurants and Takeaway Food Services",451,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/transactions/87108005-bbf2-49b8-85f8-f2261d138ba0,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/accounts/284eeb87-2bf3-4709-ba09-4e9527d15322,https://au-api.basiq.io/institutions/AU00000,,
438,transaction,af454892-b10e-43e3-83f2-2f60bd260e32,posted,WOOLWORTHS 1364 AUS Card xx7381 Value Date: 17/09/2019,-143.17,284eeb87-2bf3-4709-ba09-4e9527d15322,,debit,payment,AU00000,3f8b9a28-c196-44aa-afc8-79b2663a274d,,,2021-09-18T00:00:00Z,Supermarket and Grocery Stores,411,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/transactions/af454892-b10e-43e3-83f2-2f60bd260e32,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/accounts/284eeb87-2bf3-4709-ba09-4e9527d15322,https://au-api.basiq.io/institutions/AU00000,,
439,transaction,88de399d-44f2-4812-a13c-d504dc3f985d,posted,LIQUOR EMPORIUM ALEXANDRIA NS AUS Card xx7381 Value Date: 16/09/2019,-47.89,284eeb87-2bf3-4709-ba09-4e9527d15322,,debit,payment,AU00000,3f8b9a28-c196-44aa-afc8-79b2663a274d,,,2021-09-17T00:00:00Z,Specialised Food Retailing,412,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/transactions/88de399d-44f2-4812-a13c-d504dc3f985d,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/accounts/284eeb87-2bf3-4709-ba09-4e9527d15322,https://au-api.basiq.io/institutions/AU00000,,
440,transaction,9d74a98d-d79a-48bf-835e-31f2f013fddc,posted,WOOLWORTHS 1364 AUS Card xx7381 Value Date: 17/09/2019,-136.78,284eeb87-2bf3-4709-ba09-4e9527d15322,,debit,payment,AU00000,3f8b9a28-c196-44aa-afc8-79b2663a274d,,,2021-09-17T00:00:00Z,Supermarket and Grocery Stores,411,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/transactions/9d74a98d-d79a-48bf-835e-31f2f013fddc,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/accounts/284eeb87-2bf3-4709-ba09-4e9527d15322,https://au-api.basiq.io/institutions/AU00000,,
441,transaction,8361f875-9813-46f4-9016-62c73ff9fd2b,posted,LIQUOR EMPORIUM ALEXANDRIA NS AUS Card xx7381 Value Date: 16/09/2019,-47.13,284eeb87-2bf3-4709-ba09-4e9527d15322,,debit,payment,AU00000,3f8b9a28-c196-44aa-afc8-79b2663a274d,,,2021-09-17T00:00:00Z,Specialised Food Retailing,412,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/transactions/8361f875-9813-46f4-9016-62c73ff9fd2b,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/accounts/284eeb87-2bf3-4709-ba09-4e9527d15322,https://au-api.basiq.io/institutions/AU00000,,
442,transaction,22d00faa-2e09-4e7d-a297-752f2263c576,posted,IMPRESSO CAFE MELBOURNE AUS Card xx7381 Value Date: 16/09/2019,-17.49,284eeb87-2bf3-4709-ba09-4e9527d15322,,debit,payment,AU00000,3f8b9a28-c196-44aa-afc8-79b2663a274d,,,2021-09-16T00:00:00Z,"Cafes, Restaurants and Takeaway Food Services",451,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/transactions/22d00faa-2e09-4e7d-a297-752f2263c576,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/accounts/284eeb87-2bf3-4709-ba09-4e9527d15322,https://au-api.basiq.io/institutions/AU00000,,
443,transaction,68e2f644-db4e-42d8-959c-4bf1281eb30b,posted,WOOLWORTHS 1364 AUS Card xx7381 Value Date: 14/09/2019,-128.75,284eeb87-2bf3-4709-ba09-4e9527d15322,,debit,payment,AU00000,3f8b9a28-c196-44aa-afc8-79b2663a274d,,,2021-09-16T00:00:00Z,Supermarket and Grocery Stores,411,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/transactions/68e2f644-db4e-42d8-959c-4bf1281eb30b,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/accounts/284eeb87-2bf3-4709-ba09-4e9527d15322,https://au-api.basiq.io/institutions/AU00000,,
444,transaction,6ca2dbd1-d9b8-44b9-b9cf-0ab629e6b9f0,posted,"PAYMENT RECEIVED, THANK YOU",760.09,284eeb87-2bf3-4709-ba09-4e9527d15322,,credit,transfer,AU00000,3f8b9a28-c196-44aa-afc8-79b2663a274d,,,2021-09-16T00:00:00Z,,,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/transactions/6ca2dbd1-d9b8-44b9-b9cf-0ab629e6b9f0,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/accounts/284eeb87-2bf3-4709-ba09-4e9527d15322,https://au-api.basiq.io/institutions/AU00000,,
445,transaction,62d0dfcb-450d-482a-8d10-8ba2b5d0cb4a,posted,BP 0408 AUS Card xx7381 Value Date: 13/09/2019,-133.79,284eeb87-2bf3-4709-ba09-4e9527d15322,,debit,payment,AU00000,3f8b9a28-c196-44aa-afc8-79b2663a274d,,,2021-09-15T00:00:00Z,Fuel Retailing,400,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/transactions/62d0dfcb-450d-482a-8d10-8ba2b5d0cb4a,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/accounts/284eeb87-2bf3-4709-ba09-4e9527d15322,https://au-api.basiq.io/institutions/AU00000,,
446,transaction,47037cbe-eaa5-4468-9b1b-a34bea6df6c8,posted,BP 0408 AUS Card xx7381 Value Date: 14/09/2019,-130.31,284eeb87-2bf3-4709-ba09-4e9527d15322,,debit,payment,AU00000,3f8b9a28-c196-44aa-afc8-79b2663a274d,,,2021-09-15T00:00:00Z,Fuel Retailing,400,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/transactions/47037cbe-eaa5-4468-9b1b-a34bea6df6c8,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/accounts/284eeb87-2bf3-4709-ba09-4e9527d15322,https://au-api.basiq.io/institutions/AU00000,,
447,transaction,75b68598-9714-4db2-a81f-a6b1ccbbdabe,posted,IMPRESSO CAFE MELBOURNE AUS Card xx7381 Value Date: 13/09/2019,-17.02,284eeb87-2bf3-4709-ba09-4e9527d15322,,debit,payment,AU00000,3f8b9a28-c196-44aa-afc8-79b2663a274d,,,2021-09-15T00:00:00Z,"Cafes, Restaurants and Takeaway Food Services",451,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/transactions/75b68598-9714-4db2-a81f-a6b1ccbbdabe,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/accounts/284eeb87-2bf3-4709-ba09-4e9527d15322,https://au-api.basiq.io/institutions/AU00000,,
448,transaction,07a48db7-7025-4e81-9272-b1f9c0e3df42,posted,IMPRESSO CAFE MELBOURNE AUS Card xx7381 Value Date: 12/09/2019,-15.98,284eeb87-2bf3-4709-ba09-4e9527d15322,,debit,payment,AU00000,3f8b9a28-c196-44aa-afc8-79b2663a274d,,,2021-09-14T00:00:00Z,"Cafes, Restaurants and Takeaway Food Services",451,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/transactions/07a48db7-7025-4e81-9272-b1f9c0e3df42,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/accounts/284eeb87-2bf3-4709-ba09-4e9527d15322,https://au-api.basiq.io/institutions/AU00000,,
449,transaction,b7e23fd4-d093-4659-81bb-05a1837c2619,posted,IMPRESSO CAFE MELBOURNE AUS Card xx7381 Value Date: 11/09/2019,-14.59,284eeb87-2bf3-4709-ba09-4e9527d15322,,debit,payment,AU00000,3f8b9a28-c196-44aa-afc8-79b2663a274d,,,2021-09-13T00:00:00Z,"Cafes, Restaurants and Takeaway Food Services",451,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/transactions/b7e23fd4-d093-4659-81bb-05a1837c2619,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/accounts/284eeb87-2bf3-4709-ba09-4e9527d15322,https://au-api.basiq.io/institutions/AU00000,,
